employee_id,company_id,dept,seniority,salary,join_date,quit_date,churn,duration_jours
778773.0,10,customer_service,9,66000.0,2012-08-27,2014-05-23,yes,634.0
487868.0,4,sales,21,167000.0,2013-03-19,2014-05-23,yes,430.0
975146.0,6,sales,26,165000.0,2011-08-08,2014-05-23,yes,1019.0
540599.0,2,engineer,3,75000.0,2013-06-05,2014-05-23,yes,352.0
885711.0,1,customer_service,24,128000.0,2013-06-24,2014-05-23,yes,333.0
535032.0,6,marketing,12,103000.0,2013-05-28,2014-05-23,yes,360.0
724962.0,5,customer_service,12,64000.0,2011-07-27,2014-05-23,yes,1031.0
467455.0,2,engineer,18,326000.0,2013-06-24,2014-05-23,yes,333.0
894248.0,2,marketing,15,189000.0,2012-01-23,2014-05-23,yes,851.0
470880.0,1,sales,12,115000.0,2013-05-21,2014-05-23,yes,367.0
264553.0,3,marketing,14,107000.0,2013-05-20,2014-05-23,yes,368.0
212608.0,2,customer_service,12,85000.0,2012-04-26,2014-05-23,yes,757.0
66706.0,1,data_science,1,81000.0,2012-05-10,2014-05-23,yes,743.0
781245.0,1,engineer,13,211000.0,2012-04-23,2014-05-23,yes,760.0
770866.0,1,customer_service,18,124000.0,2011-04-25,2014-05-23,yes,1124.0
869404.0,2,customer_service,21,112000.0,2012-01-17,2014-05-23,yes,857.0
366246.0,1,customer_service,18,120000.0,2013-03-11,2014-05-23,yes,438.0
561137.0,3,engineer,8,162000.0,2011-05-31,2014-05-23,yes,1088.0
215131.0,7,customer_service,1,26000.0,2013-06-03,2014-05-23,yes,354.0
862112.0,2,customer_service,16,102000.0,2013-01-28,2014-05-23,yes,480.0
9099.0,5,customer_service,15,105000.0,2012-06-18,2014-05-23,yes,704.0
124877.0,10,customer_service,17,93000.0,2013-04-02,2014-05-23,yes,416.0
231107.0,10,customer_service,14,64000.0,2012-08-07,2014-05-23,yes,654.0
143576.0,7,engineer,1,62000.0,2013-05-20,2014-05-23,yes,368.0
139520.0,1,marketing,14,137000.0,2013-06-24,2014-05-23,yes,333.0
293921.0,1,engineer,25,248000.0,2012-09-17,2014-05-23,yes,613.0
372844.0,6,customer_service,23,84000.0,2013-04-22,2014-05-27,yes,400.0
206782.0,4,engineer,5,154000.0,2013-05-20,2014-05-27,yes,372.0
423496.0,2,engineer,15,337000.0,2011-10-13,2014-05-27,yes,957.0
386502.0,1,marketing,29,187000.0,2012-03-05,2014-05-29,yes,815.0
337202.0,6,marketing,22,195000.0,2011-12-27,2014-05-29,yes,884.0
255355.0,3,sales,3,41000.0,2013-05-06,2014-05-30,yes,389.0
310125.0,3,customer_service,5,67000.0,2011-03-07,2014-05-30,yes,1180.0
373431.0,4,marketing,16,169000.0,2011-03-07,2014-05-30,yes,1180.0
811095.0,9,engineer,2,54000.0,2012-06-20,2014-05-30,yes,709.0
724882.0,1,customer_service,18,120000.0,2013-06-03,2014-05-30,yes,361.0
346210.0,3,customer_service,23,94000.0,2013-07-15,2014-05-30,yes,319.0
571661.0,4,customer_service,2,26000.0,2012-04-23,2014-05-30,yes,767.0
808695.0,1,customer_service,29,127000.0,2013-04-29,2014-05-30,yes,396.0
404441.0,7,data_science,7,169000.0,2013-05-28,2014-05-30,yes,367.0
968991.0,8,data_science,7,148000.0,2011-03-14,2014-05-30,yes,1173.0
750361.0,5,engineer,17,227000.0,2012-05-21,2014-05-30,yes,739.0
459129.0,1,customer_service,2,31000.0,2013-05-28,2014-05-30,yes,367.0
659327.0,5,customer_service,22,76000.0,2012-06-18,2014-05-30,yes,711.0
800133.0,5,engineer,13,170000.0,2012-04-23,2014-05-30,yes,767.0
78608.0,1,customer_service,16,135000.0,2012-07-02,2014-05-30,yes,697.0
799002.0,3,design,3,45000.0,2013-05-13,2014-05-30,yes,382.0
522888.0,3,customer_service,19,103000.0,2013-05-13,2014-05-30,yes,382.0
739492.0,1,customer_service,26,100000.0,2012-07-02,2014-05-30,yes,697.0
578839.0,8,customer_service,28,75000.0,2013-06-24,2014-05-30,yes,340.0
628889.0,1,engineer,13,227000.0,2013-05-13,2014-05-30,yes,382.0
284117.0,1,customer_service,5,81000.0,2013-06-24,2014-05-30,yes,340.0
893537.0,1,customer_service,17,124000.0,2013-05-13,2014-05-30,yes,382.0
42991.0,1,sales,17,214000.0,2011-08-22,2014-05-30,yes,1012.0
798903.0,1,customer_service,5,74000.0,2012-04-23,2014-05-30,yes,767.0
658550.0,4,sales,18,154000.0,2011-01-31,2014-05-30,yes,1215.0
114450.0,2,customer_service,15,100000.0,2012-12-31,2014-05-30,yes,515.0
698775.0,1,engineer,11,180000.0,2013-06-17,2014-05-30,yes,347.0
438460.0,2,marketing,6,103000.0,2013-07-01,2014-05-30,yes,333.0
836225.0,4,customer_service,19,98000.0,2013-05-06,2014-05-30,yes,389.0
221589.0,1,data_science,10,208000.0,2013-06-20,2014-05-30,yes,344.0
487300.0,6,sales,16,143000.0,2013-07-08,2014-05-30,yes,326.0
94442.0,1,engineer,14,224000.0,2013-06-17,2014-05-30,yes,347.0
468138.0,1,sales,11,138000.0,2013-05-13,2014-05-30,yes,382.0
421097.0,1,customer_service,3,39000.0,2012-03-05,2014-05-30,yes,816.0
797247.0,2,design,20,217000.0,2011-09-12,2014-05-30,yes,991.0
69783.0,1,customer_service,28,124000.0,2013-07-30,2014-05-30,yes,304.0
183884.0,10,customer_service,19,95000.0,2011-10-17,2014-05-30,yes,956.0
500333.0,1,marketing,26,212000.0,2013-07-29,2014-05-30,yes,305.0
381734.0,2,customer_service,7,86000.0,2011-10-03,2014-05-30,yes,970.0
836214.0,2,sales,19,221000.0,2011-08-01,2014-05-30,yes,1033.0
35219.0,1,customer_service,11,84000.0,2013-04-24,2014-05-30,yes,401.0
976707.0,7,customer_service,29,84000.0,2012-03-26,2014-05-30,yes,795.0
379107.0,6,engineer,8,146000.0,2013-08-26,2014-05-30,yes,277.0
703732.0,2,marketing,28,168000.0,2013-04-08,2014-05-30,yes,417.0
54116.0,1,sales,15,165000.0,2013-04-08,2014-05-30,yes,417.0
465718.0,3,engineer,17,246000.0,2013-04-08,2014-05-30,yes,417.0
642261.0,5,marketing,28,162000.0,2012-05-29,2014-05-30,yes,731.0
251938.0,1,engineer,25,274000.0,2011-04-25,2014-05-30,yes,1131.0
128102.0,1,sales,9,163000.0,2013-04-22,2014-05-30,yes,403.0
802013.0,1,data_science,21,271000.0,2011-04-25,2014-05-30,yes,1131.0
865788.0,1,customer_service,25,111000.0,2012-08-27,2014-05-30,yes,641.0
573789.0,1,engineer,1,78000.0,2011-05-16,2014-05-30,yes,1110.0
448046.0,1,customer_service,27,113000.0,2012-06-04,2014-05-30,yes,725.0
477525.0,9,marketing,10,80000.0,2012-05-07,2014-05-30,yes,753.0
597135.0,2,engineer,7,168000.0,2013-04-29,2014-05-30,yes,396.0
483550.0,6,sales,20,147000.0,2012-05-21,2014-05-30,yes,739.0
875447.0,4,engineer,6,153000.0,2013-03-18,2014-05-30,yes,438.0
886422.0,1,customer_service,28,117000.0,2012-08-27,2014-05-30,yes,641.0
632125.0,1,sales,12,127000.0,2012-02-27,2014-05-30,yes,823.0
870967.0,2,customer_service,27,137000.0,2012-05-07,2014-05-30,yes,753.0
423376.0,3,customer_service,24,91000.0,2011-05-04,2014-05-30,yes,1122.0
373697.0,3,sales,13,82000.0,2012-07-09,2014-05-30,yes,690.0
106631.0,8,design,11,94000.0,2013-03-04,2014-05-30,yes,452.0
108859.0,2,data_science,3,77000.0,2013-03-11,2014-05-30,yes,445.0
504050.0,8,customer_service,7,67000.0,2013-07-29,2014-05-30,yes,305.0
878551.0,1,sales,2,55000.0,2011-04-18,2014-06-05,yes,1144.0
870402.0,7,customer_service,20,110000.0,2011-07-13,2014-06-05,yes,1058.0
425827.0,1,data_science,10,192000.0,2011-06-20,2014-06-05,yes,1081.0
822442.0,1,customer_service,17,132000.0,2012-04-16,2014-06-05,yes,780.0
4245.0,1,customer_service,27,121000.0,2012-06-11,2014-06-05,yes,724.0
605548.0,3,engineer,17,212000.0,2011-03-21,2014-06-05,yes,1172.0
665492.0,1,marketing,17,164000.0,2013-06-24,2014-06-06,yes,347.0
687366.0,2,engineer,2,82000.0,2011-04-19,2014-06-06,yes,1144.0
383291.0,1,customer_service,14,72000.0,2012-04-30,2014-06-06,yes,767.0
578978.0,4,marketing,23,151000.0,2013-06-10,2014-06-06,yes,361.0
246761.0,9,customer_service,15,92000.0,2013-06-03,2014-06-06,yes,368.0
708706.0,5,engineer,1,54000.0,2013-04-29,2014-06-06,yes,403.0
110326.0,3,customer_service,20,89000.0,2013-05-20,2014-06-06,yes,382.0
805667.0,1,engineer,16,262000.0,2011-06-20,2014-06-06,yes,1082.0
362921.0,1,sales,8,134000.0,2011-03-21,2014-06-06,yes,1173.0
23364.0,1,marketing,14,147000.0,2013-07-22,2014-06-06,yes,319.0
311573.0,3,customer_service,17,104000.0,2012-08-21,2014-06-06,yes,654.0
38962.0,5,sales,6,118000.0,2013-04-29,2014-06-06,yes,403.0
155491.0,3,data_science,24,221000.0,2013-06-24,2014-06-06,yes,347.0
679554.0,7,sales,27,155000.0,2013-05-06,2014-06-06,yes,396.0
240736.0,1,customer_service,3,29000.0,2012-06-25,2014-06-06,yes,711.0
132566.0,1,engineer,2,81000.0,2013-05-01,2014-06-06,yes,401.0
620390.0,3,data_science,21,223000.0,2013-07-17,2014-06-06,yes,324.0
505493.0,7,data_science,13,144000.0,2012-02-27,2014-06-06,yes,830.0
632860.0,6,engineer,6,150000.0,2012-05-07,2014-06-06,yes,760.0
732439.0,2,customer_service,1,29000.0,2011-05-10,2014-06-06,yes,1123.0
754275.0,1,engineer,12,228000.0,2011-09-19,2014-06-06,yes,991.0
931179.0,3,customer_service,2,22000.0,2013-06-03,2014-06-06,yes,368.0
951689.0,3,data_science,15,184000.0,2013-05-28,2014-06-06,yes,374.0
410038.0,1,engineer,23,325000.0,2011-05-16,2014-06-06,yes,1117.0
189284.0,1,customer_service,19,123000.0,2013-06-17,2014-06-06,yes,354.0
158786.0,1,customer_service,2,30000.0,2011-09-12,2014-06-06,yes,998.0
773714.0,1,design,28,217000.0,2013-05-28,2014-06-06,yes,374.0
767973.0,5,design,9,103000.0,2011-08-08,2014-06-06,yes,1033.0
575389.0,6,customer_service,1,26000.0,2011-05-04,2014-06-06,yes,1129.0
311587.0,8,customer_service,14,60000.0,2012-02-21,2014-06-06,yes,836.0
370050.0,1,engineer,15,328000.0,2012-05-14,2014-06-06,yes,753.0
863977.0,1,customer_service,12,87000.0,2011-02-07,2014-06-06,yes,1215.0
314573.0,4,marketing,17,145000.0,2013-06-17,2014-06-06,yes,354.0
131188.0,4,data_science,8,182000.0,2011-06-28,2014-06-06,yes,1074.0
430585.0,1,marketing,23,202000.0,2013-07-31,2014-06-06,yes,310.0
190877.0,5,data_science,9,161000.0,2013-08-05,2014-06-06,yes,305.0
920368.0,6,customer_service,5,67000.0,2013-05-06,2014-06-06,yes,396.0
736413.0,6,engineer,14,148000.0,2012-07-02,2014-06-06,yes,704.0
135167.0,7,design,27,156000.0,2013-08-05,2014-06-06,yes,305.0
789151.0,1,customer_service,23,113000.0,2013-05-13,2014-06-06,yes,389.0
488949.0,1,sales,14,124000.0,2012-05-07,2014-06-06,yes,760.0
178768.0,10,sales,12,102000.0,2011-10-17,2014-06-06,yes,963.0
412489.0,2,data_science,8,195000.0,2012-06-11,2014-06-06,yes,725.0
742621.0,1,data_science,25,314000.0,2013-06-17,2014-06-06,yes,354.0
294712.0,10,sales,2,35000.0,2013-06-10,2014-06-06,yes,361.0
192711.0,5,customer_service,28,92000.0,2013-07-01,2014-06-06,yes,340.0
218670.0,9,engineer,14,168000.0,2011-11-16,2014-06-06,yes,933.0
490242.0,9,customer_service,11,65000.0,2012-09-27,2014-06-06,yes,617.0
946020.0,2,data_science,9,212000.0,2013-06-24,2014-06-06,yes,347.0
471346.0,1,marketing,27,185000.0,2013-05-13,2014-06-06,yes,389.0
292751.0,3,design,11,126000.0,2012-03-21,2014-06-06,yes,807.0
180640.0,2,customer_service,16,137000.0,2013-07-29,2014-06-06,yes,312.0
539805.0,1,customer_service,1,36000.0,2013-05-13,2014-06-06,yes,389.0
14998.0,1,sales,14,122000.0,2013-05-14,2014-06-06,yes,388.0
992301.0,1,marketing,3,44000.0,2013-05-15,2014-06-06,yes,387.0
683467.0,6,data_science,2,55000.0,2012-04-10,2014-06-06,yes,787.0
143507.0,1,design,18,199000.0,2012-07-02,2014-06-06,yes,704.0
935122.0,1,marketing,24,181000.0,2013-07-02,2014-06-06,yes,339.0
584143.0,3,data_science,7,157000.0,2012-05-14,2014-06-06,yes,753.0
618589.0,6,marketing,4,47000.0,2013-05-20,2014-06-06,yes,382.0
385168.0,1,sales,16,234000.0,2013-06-24,2014-06-06,yes,347.0
525001.0,1,sales,19,224000.0,2013-06-03,2014-06-06,yes,368.0
624502.0,1,design,12,128000.0,2012-10-15,2014-06-09,yes,602.0
599191.0,1,engineer,4,74000.0,2013-06-03,2014-06-10,yes,372.0
970376.0,2,engineer,9,186000.0,2013-06-04,2014-06-10,yes,371.0
117641.0,3,marketing,26,177000.0,2013-04-29,2014-06-11,yes,408.0
533056.0,1,customer_service,16,132000.0,2012-08-27,2014-06-11,yes,653.0
737021.0,1,sales,4,61000.0,2011-08-08,2014-06-12,yes,1039.0
70217.0,3,customer_service,14,62000.0,2013-04-30,2014-06-12,yes,408.0
408171.0,1,marketing,3,53000.0,2011-08-09,2014-06-13,yes,1039.0
22665.0,1,engineer,23,246000.0,2011-02-01,2014-06-13,yes,1228.0
746796.0,1,design,9,115000.0,2012-09-24,2014-06-13,yes,627.0
593853.0,1,sales,6,145000.0,2011-02-01,2014-06-13,yes,1228.0
575164.0,8,engineer,23,209000.0,2012-09-17,2014-06-13,yes,634.0
490285.0,1,marketing,20,195000.0,2012-01-17,2014-06-13,yes,878.0
961531.0,6,engineer,11,142000.0,2012-03-19,2014-06-13,yes,816.0
49168.0,9,engineer,3,50000.0,2012-02-21,2014-06-13,yes,843.0
923902.0,7,sales,21,171000.0,2012-02-21,2014-06-13,yes,843.0
830831.0,2,engineer,15,286000.0,2012-08-06,2014-06-13,yes,676.0
391475.0,10,engineer,17,236000.0,2013-06-05,2014-06-13,yes,373.0
133615.0,3,customer_service,19,90000.0,2012-07-23,2014-06-13,yes,690.0
769299.0,8,customer_service,15,77000.0,2013-08-19,2014-06-13,yes,298.0
174934.0,1,marketing,29,236000.0,2012-04-02,2014-06-13,yes,802.0
924875.0,4,data_science,15,266000.0,2013-06-17,2014-06-13,yes,361.0
750117.0,1,marketing,5,124000.0,2013-07-29,2014-06-13,yes,319.0
131274.0,4,data_science,8,152000.0,2013-07-22,2014-06-13,yes,326.0
487171.0,2,engineer,20,267000.0,2012-04-09,2014-06-13,yes,795.0
117636.0,9,customer_service,14,53000.0,2013-07-15,2014-06-13,yes,333.0
239458.0,2,sales,6,126000.0,2013-07-15,2014-06-13,yes,333.0
458900.0,1,customer_service,9,79000.0,2013-06-17,2014-06-13,yes,361.0
691993.0,10,customer_service,16,115000.0,2013-07-01,2014-06-13,yes,347.0
996376.0,6,customer_service,21,102000.0,2011-08-22,2014-06-13,yes,1026.0
707536.0,4,engineer,8,174000.0,2013-07-01,2014-06-13,yes,347.0
243315.0,5,sales,24,183000.0,2011-08-22,2014-06-13,yes,1026.0
775305.0,2,sales,27,185000.0,2013-06-17,2014-06-13,yes,361.0
929229.0,1,customer_service,20,155000.0,2013-08-07,2014-06-13,yes,310.0
444071.0,5,customer_service,7,65000.0,2012-07-09,2014-06-13,yes,704.0
799613.0,1,marketing,28,192000.0,2011-05-16,2014-06-13,yes,1124.0
77206.0,5,sales,28,162000.0,2013-05-06,2014-06-13,yes,403.0
295317.0,5,design,24,139000.0,2013-05-06,2014-06-13,yes,403.0
917771.0,1,marketing,25,179000.0,2013-05-06,2014-06-13,yes,403.0
909942.0,4,customer_service,19,104000.0,2013-06-03,2014-06-13,yes,375.0
45215.0,2,customer_service,17,122000.0,2013-05-28,2014-06-13,yes,381.0
678247.0,3,marketing,2,43000.0,2013-05-06,2014-06-13,yes,403.0
989919.0,3,sales,7,103000.0,2013-05-29,2014-06-13,yes,380.0
753176.0,3,sales,5,97000.0,2012-05-07,2014-06-13,yes,767.0
179461.0,10,data_science,8,167000.0,2013-05-28,2014-06-13,yes,381.0
405227.0,8,customer_service,17,103000.0,2012-06-18,2014-06-13,yes,725.0
724242.0,1,customer_service,6,82000.0,2013-04-30,2014-06-13,yes,409.0
722302.0,2,engineer,9,170000.0,2013-05-28,2014-06-13,yes,381.0
461620.0,1,customer_service,28,128000.0,2013-05-07,2014-06-13,yes,402.0
357014.0,2,customer_service,10,83000.0,2013-05-13,2014-06-13,yes,396.0
511748.0,10,customer_service,20,102000.0,2013-05-13,2014-06-13,yes,396.0
623333.0,1,customer_service,19,134000.0,2013-04-01,2014-06-13,yes,438.0
745690.0,5,customer_service,6,67000.0,2011-02-22,2014-06-13,yes,1207.0
192317.0,1,engineer,2,79000.0,2011-04-25,2014-06-13,yes,1145.0
477298.0,3,customer_service,1,29000.0,2013-05-28,2014-06-13,yes,381.0
914316.0,3,engineer,23,276000.0,2013-05-20,2014-06-13,yes,389.0
282192.0,3,customer_service,18,93000.0,2012-05-29,2014-06-13,yes,745.0
116977.0,8,marketing,3,36000.0,2013-05-28,2014-06-13,yes,381.0
857491.0,3,data_science,12,148000.0,2013-06-03,2014-06-13,yes,375.0
865958.0,8,engineer,13,163000.0,2013-05-28,2014-06-13,yes,381.0
640352.0,8,sales,11,99000.0,2011-04-01,2014-06-13,yes,1169.0
387485.0,4,customer_service,16,89000.0,2013-04-29,2014-06-13,yes,410.0
826078.0,3,marketing,5,98000.0,2011-03-28,2014-06-13,yes,1173.0
32812.0,1,customer_service,17,122000.0,2013-04-22,2014-06-13,yes,417.0
884798.0,10,customer_service,16,84000.0,2013-07-15,2014-06-16,yes,336.0
298935.0,2,customer_service,12,89000.0,2012-05-14,2014-06-18,yes,765.0
983082.0,5,customer_service,1,25000.0,2013-06-11,2014-06-19,yes,373.0
701461.0,3,customer_service,25,100000.0,2013-05-13,2014-06-19,yes,402.0
328701.0,7,customer_service,18,78000.0,2013-08-19,2014-06-20,yes,305.0
44823.0,4,customer_service,1,19000.0,2013-08-12,2014-06-20,yes,312.0
778090.0,1,data_science,11,206000.0,2013-04-15,2014-06-20,yes,431.0
495098.0,7,sales,6,109000.0,2013-05-08,2014-06-20,yes,408.0
174272.0,2,design,28,191000.0,2012-04-09,2014-06-20,yes,802.0
390524.0,9,customer_service,7,66000.0,2012-11-13,2014-06-20,yes,584.0
521674.0,1,marketing,29,226000.0,2012-06-18,2014-06-20,yes,732.0
169979.0,1,sales,14,135000.0,2013-07-22,2014-06-20,yes,333.0
673811.0,5,customer_service,2,22000.0,2013-04-02,2014-06-20,yes,444.0
755587.0,2,marketing,4,49000.0,2011-10-10,2014-06-20,yes,984.0
671103.0,1,customer_service,24,140000.0,2012-07-10,2014-06-20,yes,710.0
765248.0,1,customer_service,11,71000.0,2012-09-10,2014-06-20,yes,648.0
586392.0,9,engineer,19,239000.0,2011-10-03,2014-06-20,yes,991.0
914588.0,8,customer_service,12,62000.0,2012-09-04,2014-06-20,yes,654.0
184623.0,2,data_science,11,169000.0,2013-06-24,2014-06-20,yes,361.0
129742.0,3,engineer,20,240000.0,2013-07-29,2014-06-20,yes,326.0
42161.0,1,engineer,4,71000.0,2013-05-13,2014-06-20,yes,403.0
67731.0,1,sales,16,200000.0,2011-08-22,2014-06-20,yes,1033.0
35244.0,2,engineer,6,215000.0,2012-07-02,2014-06-20,yes,718.0
165938.0,9,marketing,3,38000.0,2012-04-02,2014-06-20,yes,809.0
142924.0,1,data_science,26,294000.0,2013-07-15,2014-06-20,yes,340.0
985830.0,10,customer_service,25,98000.0,2013-07-10,2014-06-20,yes,345.0
61702.0,5,customer_service,7,70000.0,2013-07-08,2014-06-20,yes,347.0
450751.0,1,marketing,24,183000.0,2012-07-23,2014-06-20,yes,697.0
508233.0,1,customer_service,4,34000.0,2013-07-05,2014-06-20,yes,350.0
640385.0,7,engineer,2,54000.0,2011-10-31,2014-06-20,yes,963.0
590359.0,1,customer_service,22,116000.0,2013-04-08,2014-06-20,yes,438.0
36.0,4,data_science,29,226000.0,2012-04-09,2014-06-20,yes,802.0
526860.0,1,customer_service,7,87000.0,2012-10-15,2014-06-20,yes,613.0
549442.0,5,sales,20,153000.0,2012-09-24,2014-06-20,yes,634.0
647563.0,1,customer_service,12,85000.0,2012-07-23,2014-06-20,yes,697.0
490560.0,2,design,9,109000.0,2012-11-06,2014-06-20,yes,591.0
122398.0,2,customer_service,7,69000.0,2012-07-23,2014-06-20,yes,697.0
911974.0,3,marketing,13,106000.0,2011-08-22,2014-06-20,yes,1033.0
415635.0,1,customer_service,12,80000.0,2013-04-29,2014-06-20,yes,417.0
244440.0,7,marketing,7,87000.0,2013-07-16,2014-06-20,yes,339.0
643128.0,5,data_science,26,242000.0,2011-04-12,2014-06-20,yes,1165.0
316689.0,5,data_science,2,62000.0,2011-09-19,2014-06-20,yes,1005.0
164173.0,3,data_science,4,56000.0,2011-09-19,2014-06-20,yes,1005.0
103553.0,1,customer_service,19,105000.0,2012-03-26,2014-06-20,yes,816.0
973324.0,8,marketing,7,106000.0,2013-02-05,2014-06-20,yes,500.0
529465.0,3,marketing,9,107000.0,2013-06-04,2014-06-20,yes,381.0
124773.0,1,customer_service,14,74000.0,2011-03-21,2014-06-20,yes,1187.0
977874.0,1,marketing,8,146000.0,2011-05-02,2014-06-20,yes,1145.0
515990.0,1,customer_service,18,135000.0,2013-06-10,2014-06-20,yes,375.0
860424.0,3,customer_service,1,21000.0,2012-07-30,2014-06-20,yes,690.0
233704.0,2,customer_service,23,147000.0,2013-06-17,2014-06-20,yes,368.0
126872.0,3,data_science,15,272000.0,2011-02-14,2014-06-20,yes,1222.0
693330.0,2,sales,22,209000.0,2013-06-10,2014-06-20,yes,375.0
201085.0,3,customer_service,20,89000.0,2011-01-31,2014-06-20,yes,1236.0
828900.0,5,design,18,136000.0,2013-06-03,2014-06-20,yes,382.0
878053.0,1,marketing,1,41000.0,2013-06-03,2014-06-20,yes,382.0
418252.0,3,marketing,27,180000.0,2012-06-04,2014-06-20,yes,746.0
85589.0,5,customer_service,15,83000.0,2013-06-03,2014-06-20,yes,382.0
652902.0,1,customer_service,2,30000.0,2011-07-25,2014-06-20,yes,1061.0
416887.0,1,data_science,6,169000.0,2012-01-30,2014-06-20,yes,872.0
407738.0,4,engineer,13,172000.0,2012-02-23,2014-06-20,yes,848.0
85506.0,2,sales,26,197000.0,2013-03-25,2014-06-20,yes,452.0
545656.0,3,customer_service,20,95000.0,2012-07-30,2014-06-20,yes,690.0
574175.0,2,customer_service,22,118000.0,2013-06-18,2014-06-20,yes,367.0
196584.0,1,data_science,15,315000.0,2011-05-09,2014-06-20,yes,1138.0
983556.0,5,customer_service,17,87000.0,2013-06-10,2014-06-20,yes,375.0
370605.0,9,engineer,24,219000.0,2013-05-28,2014-06-20,yes,388.0
985466.0,6,customer_service,24,76000.0,2012-08-13,2014-06-20,yes,676.0
580789.0,9,data_science,11,151000.0,2013-06-10,2014-06-20,yes,375.0
817052.0,1,sales,2,57000.0,2012-07-30,2014-06-20,yes,690.0
19039.0,1,sales,1,51000.0,2013-06-17,2014-06-20,yes,368.0
239980.0,1,customer_service,27,117000.0,2012-05-30,2014-06-25,yes,756.0
294196.0,1,data_science,25,298000.0,2012-04-02,2014-06-25,yes,814.0
757219.0,1,customer_service,1,24000.0,2013-04-15,2014-06-26,yes,437.0
160737.0,10,marketing,18,196000.0,2013-07-16,2014-06-27,yes,346.0
240228.0,3,marketing,23,144000.0,2012-08-06,2014-06-27,yes,690.0
808808.0,4,data_science,26,244000.0,2013-06-11,2014-06-27,yes,381.0
370987.0,9,engineer,19,233000.0,2013-04-29,2014-06-27,yes,424.0
247028.0,8,engineer,24,242000.0,2012-02-27,2014-06-27,yes,851.0
359849.0,5,customer_service,20,101000.0,2011-09-12,2014-06-27,yes,1019.0
379387.0,2,data_science,10,206000.0,2013-04-29,2014-06-27,yes,424.0
159132.0,1,marketing,5,123000.0,2012-05-21,2014-06-27,yes,767.0
128581.0,1,customer_service,24,121000.0,2011-11-07,2014-06-27,yes,963.0
740314.0,1,marketing,15,211000.0,2013-06-03,2014-06-27,yes,389.0
589298.0,10,engineer,17,244000.0,2012-07-09,2014-06-27,yes,718.0
689228.0,1,engineer,5,214000.0,2011-11-07,2014-06-27,yes,963.0
55662.0,2,data_science,15,272000.0,2013-08-12,2014-06-27,yes,319.0
982596.0,2,marketing,13,145000.0,2013-07-15,2014-06-27,yes,347.0
488333.0,4,customer_service,20,109000.0,2012-11-12,2014-06-27,yes,592.0
823189.0,1,customer_service,27,105000.0,2013-07-22,2014-06-27,yes,340.0
146398.0,2,sales,29,182000.0,2011-03-21,2014-06-27,yes,1194.0
897870.0,6,data_science,5,131000.0,2013-06-03,2014-06-27,yes,389.0
666223.0,1,customer_service,27,124000.0,2013-01-14,2014-06-27,yes,529.0
81913.0,4,engineer,11,148000.0,2013-04-22,2014-06-27,yes,431.0
251395.0,1,customer_service,10,82000.0,2011-03-28,2014-06-27,yes,1187.0
879813.0,7,sales,8,105000.0,2013-07-24,2014-06-27,yes,338.0
422229.0,1,customer_service,12,76000.0,2011-09-26,2014-06-27,yes,1005.0
551521.0,1,customer_service,16,138000.0,2013-04-22,2014-06-27,yes,431.0
619335.0,4,data_science,2,47000.0,2013-08-05,2014-06-27,yes,326.0
413575.0,2,engineer,26,289000.0,2013-07-16,2014-06-27,yes,346.0
196433.0,1,design,3,49000.0,2013-07-22,2014-06-27,yes,340.0
134566.0,1,data_science,14,197000.0,2013-04-22,2014-06-27,yes,431.0
492775.0,1,data_science,12,179000.0,2011-03-28,2014-06-27,yes,1187.0
247683.0,1,customer_service,17,125000.0,2012-04-09,2014-06-27,yes,809.0
115567.0,2,marketing,16,208000.0,2013-07-22,2014-06-27,yes,340.0
964249.0,2,customer_service,14,79000.0,2013-07-22,2014-06-27,yes,340.0
499327.0,2,data_science,14,157000.0,2012-04-30,2014-06-27,yes,788.0
564079.0,7,design,8,113000.0,2013-08-05,2014-06-27,yes,326.0
761452.0,1,customer_service,28,115000.0,2012-05-08,2014-06-27,yes,780.0
555366.0,4,customer_service,11,59000.0,2012-03-05,2014-06-27,yes,844.0
422697.0,5,engineer,25,227000.0,2012-04-09,2014-06-27,yes,809.0
341623.0,1,customer_service,15,112000.0,2012-06-25,2014-06-27,yes,732.0
697677.0,1,customer_service,20,119000.0,2013-07-01,2014-06-27,yes,361.0
547082.0,2,sales,18,196000.0,2012-10-22,2014-06-27,yes,613.0
695819.0,5,customer_service,10,66000.0,2013-07-01,2014-06-27,yes,361.0
867442.0,2,customer_service,21,112000.0,2012-10-15,2014-06-27,yes,620.0
8807.0,1,customer_service,28,115000.0,2012-09-10,2014-06-27,yes,655.0
995469.0,1,customer_service,21,141000.0,2013-07-01,2014-06-27,yes,361.0
904749.0,1,customer_service,5,75000.0,2013-06-17,2014-06-27,yes,375.0
970165.0,3,marketing,10,103000.0,2012-08-27,2014-06-27,yes,669.0
666276.0,1,customer_service,4,34000.0,2013-09-16,2014-06-27,yes,284.0
247641.0,1,design,13,140000.0,2013-06-24,2014-06-27,yes,368.0
377517.0,5,engineer,11,153000.0,2012-04-23,2014-06-27,yes,795.0
565174.0,9,data_science,21,238000.0,2013-07-01,2014-06-27,yes,361.0
1845.0,2,marketing,12,150000.0,2012-01-30,2014-06-27,yes,879.0
953926.0,1,sales,15,221000.0,2012-09-24,2014-06-27,yes,641.0
64092.0,2,sales,6,120000.0,2013-06-17,2014-06-27,yes,375.0
